"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"3842" 0 -2.84980482507422 0.106 0.82 0 3 "CLEC4E"
"3843" 0 -2.90283197025223 0.093 0.696 0 3 "SLPI"
"3844" 0 -3.12221864936916 0.203 0.876 0 3 "FCER1G"
"3845" 0 -3.12322516489592 0.244 0.811 0 3 "RETN"
"3846" 0 -3.16951519394729 0.125 0.854 0 3 "LRG1"
"3847" 0 -3.44658548083328 0.29 0.793 0 3 "LCN2"
"3848" 0 -3.56572796223164 0.24 0.883 0 3 "TYROBP"
"3849" 0 -3.69704242260218 0.981 0.996 0 3 "S100A8"
"3850" 0 -3.74615619473668 0.85 0.977 0 3 "S100A9"
"3851" 0 -3.85834935947489 0.33 0.892 0 3 "LYZ"
"3852" 3.95252516672997e-323 1.13162295365374 0.299 0.006 4.9094315095953e-319 3 "NPTX1"
"3853" 4.54540394173947e-322 -2.0432445089986 0.477 0.832 5.64584623603459e-318 3 "SERPINB1"
"3854" 4.45498992855052e-320 1.26615402782434 0.827 0.507 5.5335429902526e-316 3 "PPP1R14B"
"3855" 4.78996643643089e-320 1.42518643791553 0.756 0.265 5.9496173106908e-316 3 "PSMB9"
"3856" 2.62892330152127e-319 1.07261773569072 0.86 0.693 3.26538563281957e-315 3 "SF3B6"
"3857" 4.27075284921632e-319 -1.40716750614122 0.87 0.927 5.30470211401159e-315 3 "VIM"
"3858" 8.93740050044523e-319 1.37288977684083 0.567 0.103 1.1101145161603e-314 3 "PSMB8"
"3859" 2.29199666713021e-316 1.30497118349206 0.65 0.235 2.84688906024243e-312 3 "CNBP"
"3860" 3.42802914524143e-314 1.2621563194552 0.886 0.565 4.25795500130438e-310 3 "EEF2"
"3861" 4.89990212161427e-314 -1.41031786440185 0.086 0.656 6.08616842525708e-310 3 "HACD4"
"3862" 1.57009748218313e-312 1.0498357135845 0.952 0.822 1.95021808261966e-308 3 "BTF3"
"3863" 1.28947652142059e-311 0.97507430661229 0.979 0.912 1.60165878725651e-307 3 "C19ORF53"
"3864" 1.25101551635664e-309 1.04403016262584 0.908 0.765 1.55388637286658e-305 3 "EIF3K"
"3865" 9.01200257306986e-309 -2.69284595644867 0.131 0.676 1.11938083960101e-304 3 "PLAC8"
"3866" 2.07548336372478e-308 1.49691178954313 0.903 0.556 2.57795788608255e-304 3 "IFITM3"
"3867" 7.81093806113995e-308 -1.47482930068393 0.069 0.629 9.70196616574193e-304 3 "NFE2"
"3868" 1.00646545261162e-307 1.15745497602858 0.732 0.43 1.2501307386889e-303 3 "HNRNPA0"
"3869" 2.20565714405253e-305 -1.43733554884449 0.129 0.699 2.73964673862765e-301 3 "MSRB1"
"3870" 2.23364026947171e-303 -2.04816282228674 0.082 0.639 2.77440457871081e-299 3 "SLC11A1"
"3871" 3.88277246533286e-303 -1.48175568785988 0.089 0.651 4.82279167918995e-299 3 "SKAP2"
"3872" 1.05209062943166e-302 -2.23409733396814 0.598 0.902 1.30680177081706e-298 3 "TXN"
"3873" 4.62765428653281e-302 1.20073559125584 0.825 0.539 5.7480093893024e-298 3 "FIS1"
"3874" 1.32131876618994e-301 1.23429944767568 0.799 0.499 1.64121003948452e-297 3 "EIF4A2"
"3875" 1.44120945944282e-297 -1.73074937179033 0.071 0.62 1.79012626957393e-293 3 "CLEC4D"
"3876" 9.72452169614215e-296 -1.57031900058942 0.482 0.908 1.20788283987782e-291 3 "C7ORF73"
"3877" 2.95414105321423e-295 1.16971309630339 0.662 0.348 3.6693386021974e-291 3 "HMCES"
"3878" 4.52684955739303e-295 1.1917802915665 0.489 0.232 5.62279983523788e-291 3 "DDIT4"
"3879" 1.77538290288442e-291 0.959863963116002 0.937 0.84 2.20520310367274e-287 3 "PFDN5"
"3880" 1.4275751607235e-288 -1.3954736789674 0.093 0.643 1.77319110713466e-284 3 "RGS18"
"3881" 4.8277250010561e-286 -1.80074897879834 0.266 0.771 5.99651722381179e-282 3 "NCF1"
"3882" 7.35085733459976e-286 1.14626692767831 0.452 0.172 9.13049989530636e-282 3 "RAB25"
"3883" 1.63823865435966e-278 -1.5829573497855 0.069 0.599 2.03485623258013e-274 3 "P2RY13"
"3884" 1.81714520466051e-278 -1.3641714873418 0.057 0.583 2.25707605870882e-274 3 "CSTA"
"3885" 1.16233376466504e-275 1.16906222900397 0.709 0.437 1.44373476909044e-271 3 "FKBP3"
"3886" 2.19119252047079e-274 0.807463106307115 1 0.994 2.72168022967677e-270 3 "TPT1"
"3887" 1.92373819359516e-271 -1.35254619315097 0.059 0.58 2.38947521026454e-267 3 "CALML4"
"3888" 5.79634838114945e-269 -1.44838882221899 0.068 0.588 7.19964432422573e-265 3 "CD14"
"3889" 1.02371501638288e-266 1.35372997785939 0.743 0.442 1.27155642184918e-262 3 "KIAA1551"
"3890" 2.31140577816237e-266 1.18396321910292 0.764 0.46 2.87099711705548e-262 3 "NSA2"
"3891" 3.14748777056143e-264 -1.32053688151944 0.088 0.608 3.90949455981435e-260 3 "C19ORF38"
"3892" 3.19550722503371e-264 -1.57966464124524 0.109 0.636 3.96913952421437e-260 3 "MXD1"
"3893" 3.95689971963024e-261 -1.49682670298896 0.063 0.572 4.91486514175272e-257 3 "CXCR1"
"3894" 1.30342306612668e-260 0.989367298939391 0.314 0.035 1.61898179043595e-256 3 "TTC39C"
"3895" 1.1455774281783e-259 1.06806372804707 0.428 0.086 1.42292172354027e-255 3 "CCDC85B"
"3896" 2.32028741006742e-257 0.831104980613896 1 0.993 2.88202899204474e-253 3 "RPLP1"
"3897" 4.66342891631475e-257 -2.47915719527125 0.111 0.617 5.79244505695455e-253 3 "MMP9"
"3898" 1.04551703692718e-256 -1.31126714012163 0.274 0.776 1.29863671156725e-252 3 "ANXA2"
"3899" 1.33934280404183e-256 1.14798610865395 0.693 0.384 1.66359769690036e-252 3 "MEF2D"
"3900" 5.06406414289646e-256 -1.11542106542549 0.782 0.951 6.29007407189169e-252 3 "TALDO1"
"3901" 1.55228296708305e-255 1.27560487341714 0.687 0.264 1.92809067341385e-251 3 "NCL"
"3902" 1.72190756977119e-255 -1.16430367074137 0.061 0.565 2.1387813924128e-251 3 "HHEX"
"3903" 2.85868680816263e-255 1.25858456093417 0.568 0.2 3.5507748844188e-251 3 "GLTSCR2"
"3904" 1.36561443512313e-253 1.21510328373929 0.742 0.324 1.69622968986643e-249 3 "ATP5G1"
"3905" 1.57254744759615e-247 -1.49430994590585 0.464 0.86 1.95326118465918e-243 3 "MGST1"
"3906" 9.9237225614568e-247 1.22759583885018 0.566 0.173 1.23262557935855e-242 3 "RSL24D1"
"3907" 1.44615975190117e-244 0.987632680296115 0.42 0.139 1.79627502783644e-240 3 "UBL4A"
"3908" 1.42175595867123e-243 -1.46036459930965 0.081 0.578 1.76596307626553e-239 3 "SLC16A3"
"3909" 6.3794870215887e-243 -1.24042653717983 0.236 0.744 7.92396082951533e-239 3 "CDKN2D"
"3910" 2.91563283217767e-241 -1.17286387144062 0.324 0.808 3.62150754084788e-237 3 "PPA2"
"3911" 7.86598116580539e-241 1.25257917467427 0.566 0.126 9.77033520604688e-237 3 "RGCC"
"3912" 3.54936518984e-240 1.13293578531911 0.465 0.112 4.40866650230027e-236 3 "TIMM13"
"3913" 4.07977844111382e-240 1.1645545309151 0.549 0.21 5.06749280170747e-236 3 "HMGN1"
"3914" 4.1629504749515e-239 -1.44636593349231 0.157 0.662 5.17080078493726e-235 3 "SPINK2"
"3915" 4.89403927234268e-237 0.948929873109785 0.799 0.648 6.07888618017685e-233 3 "MRFAP1"
"3916" 4.37690445688527e-236 1.03972007032883 0.562 0.259 5.43655302589719e-232 3 "COX14"
"3917" 5.5535421268849e-236 1.1075414552312 0.664 0.349 6.89805467580374e-232 3 "C8ORF59"
"3918" 2.1775292920577e-235 -1.13210030466859 0.274 0.769 2.70470913366486e-231 3 "HIGD1A"
"3919" 1.85152012399704e-234 0.808514579391721 0.986 0.951 2.29977314601673e-230 3 "COX6A1"
"3920" 6.01801893325016e-234 1.07490053515589 0.532 0.235 7.47498131699003e-230 3 "C19ORF70"
"3921" 2.92941900275386e-233 -1.7444042317726 0.108 0.596 3.63863134332057e-229 3 "CYBB"
"3922" 2.31912033298542e-232 1.13864574267446 0.439 0.087 2.88057936560119e-228 3 "TAP1"
"3923" 2.74223031048496e-232 1.16029587360142 0.586 0.239 3.40612426865336e-228 3 "LSM6"
"3924" 4.8839738691146e-232 1.19659208373748 0.58 0.195 6.06638394282724e-228 3 "C11ORF31"
"3925" 5.95906679237363e-230 0.952721277039415 0.821 0.646 7.40175686280728e-226 3 "RBX1"
"3926" 1.15713970738714e-229 -2.16452103938209 0.14 0.628 1.43728323054556e-225 3 "RGS2"
"3927" 1.83811902521119e-229 -1.53229526679523 0.269 0.745 2.28312764121481e-225 3 "SNX6"
"3928" 3.71487853916622e-229 -1.19952993696912 0.121 0.615 4.61425063349837e-225 3 "SAP30"
"3929" 4.54016249724354e-229 1.00545387563534 0.802 0.586 5.6393358378262e-225 3 "TMA7"
"3930" 1.18021789294652e-228 1.10109737597539 0.793 0.398 1.46594864482887e-224 3 "ERH"
"3931" 6.20782912137299e-228 1.05374752256663 0.768 0.28 7.71074455165739e-224 3 "PRDX1"
"3932" 1.84219393783018e-227 1.04399013106418 0.769 0.541 2.28818909017886e-223 3 "IL2RG"
"3933" 7.01430153990148e-225 1.02600528420979 0.749 0.435 8.71246394271162e-221 3 "PEBP1"
"3934" 1.98142690507474e-224 0.861287906713788 0.266 0.03 2.46113035879334e-220 3 "MAN1C1"
"3935" 3.93535233659038e-224 1.06832706360813 0.634 0.333 4.88810113727891e-220 3 "EIF3H"
"3936" 6.04340723355246e-224 1.07116874227517 0.526 0.203 7.50651612479551e-220 3 "MRPL27"
"3937" 6.14628171522807e-223 1.0840539367867 0.462 0.107 7.63429651848479e-219 3 "AIG1"
"3938" 1.44151789551407e-222 -1.15757693051876 0.187 0.681 1.79050937801802e-218 3 "NADK"
"3939" 1.59847894134336e-220 -1.10677588279722 0.221 0.712 1.98547069304259e-216 3 "CCPG1"
"3940" 1.60482309027099e-220 0.894746330616318 0.256 0.029 1.9933507604256e-216 3 "ANAPC1"
"3941" 8.63897523672577e-220 1.14405495950642 0.548 0.182 1.07304711415371e-215 3 "GADD45GIP1"
"3942" 5.74229250473294e-218 1.08454238070192 0.703 0.384 7.13250152012878e-214 3 "PPDPF"
"3943" 1.09801549456592e-216 -1.11786527484886 0.169 0.656 1.36384504580033e-212 3 "ABRACL"
"3944" 2.43040313381629e-216 0.919515052716999 0.559 0.382 3.01880373251321e-212 3 "CETN3"
"3945" 5.96251396447952e-216 0.865012246421971 0.874 0.742 7.40603859528002e-212 3 "COX7A2"
"3946" 2.26695759916993e-214 1.02252846446122 0.386 0.128 2.81578803392896e-210 3 "PPA1"
"3947" 2.74439655198539e-214 -1.05683487547517 0.805 0.929 3.40881495722106e-210 3 "ARPC5"
"3948" 3.28904594042236e-214 0.942037228443768 0.667 0.459 4.08532396259861e-210 3 "MRPL57"
"3949" 5.231024117827e-214 -1.34948643344852 0.136 0.611 6.49745505675291e-210 3 "UPP1"
"3950" 5.94849892865694e-214 0.871944504430096 0.259 0.025 7.38863051928479e-210 3 "EPS15L1"
"3951" 6.90654906691166e-214 -1.10662553677803 0.26 0.737 8.57862459601098e-210 3 "CPNE8"
"3952" 1.48476303968495e-212 1.00940292021743 0.477 0.185 1.84422417159267e-208 3 "LSM2"
"3953" 4.42730658117626e-212 1.00945469785588 0.59 0.316 5.49915750447904e-208 3 "NDUFA11"
"3954" 1.91578732649549e-211 0.827358571307144 0.363 0.17 2.37959943824005e-207 3 "SFXN3"
"3955" 2.80493375233253e-211 -1.37929171105164 0.054 0.498 3.48400821377223e-207 3 "CCR1"
"3956" 1.75982171957561e-209 0.974026098798467 0.566 0.309 2.18587455788487e-205 3 "C14ORF166"
"3957" 5.15203536341293e-209 0.809688961857324 0.291 0.063 6.39934312489519e-205 3 "HACD3"
"3958" 8.13053000716343e-208 -1.15761933336 0.051 0.49 1.00989313218977e-203 3 "HLX"
"3959" 1.16153784388944e-207 0.872681756311992 0.855 0.704 1.44274615589507e-203 3 "COX6C"
"3960" 1.34452631953483e-207 1.02667358811187 0.453 0.133 1.67003614149421e-203 3 "CDK4"
"3961" 4.43989416312071e-207 0.961213947971864 0.361 0.051 5.51479254001224e-203 3 "FAM134B"
"3962" 7.59603106948872e-207 0.874852441093235 0.866 0.714 9.43503019141194e-203 3 "HNRNPF"
"3963" 1.015273346909e-206 -0.972941923106855 0.092 0.552 1.26107102419566e-202 3 "STX11"
"3964" 7.92907029734658e-206 1.0294312118803 0.476 0.221 9.84869821633418e-202 3 "DPM3"
"3965" 3.37218274236806e-205 0.895165999330615 0.677 0.483 4.18858818429537e-201 3 "NDUFA2"
"3966" 6.66019607923499e-205 0.814773361585494 0.63 0.468 8.27262955001778e-201 3 "PFDN2"
"3967" 9.08258165170474e-205 -1.06231848864277 0.055 0.489 1.12814746695825e-200 3 "ITGAM"
"3968" 9.56220862167531e-205 -3.01560739138582 0.151 0.584 1.18772193289829e-200 3 "HP"
"3969" 9.81983241257904e-204 -1.05683431699886 0.062 0.502 1.21972138396644e-199 3 "ARL11"
"3970" 1.00366158890794e-203 -2.17212023150052 0.108 0.563 1.24664805958256e-199 3 "HLA-DPA1"
"3971" 2.03683775521957e-203 -1.70661151749753 0.443 0.76 2.52995617575822e-199 3 "SVIP"
"3972" 2.4102793301836e-203 -1.47828770276751 0.351 0.755 2.99380795602105e-199 3 "CPNE3"
"3973" 1.04814569053691e-202 0.811141832231235 0.773 0.639 1.30190176221589e-198 3 "SRP9"
"3974" 2.62186788655596e-202 1.00939203910172 0.532 0.236 3.25662210189115e-198 3 "MRPL17"
"3975" 5.46015287011891e-201 0.879256780908491 0.597 0.414 6.7820558799747e-197 3 "MRPL34"
"3976" 2.01160601954737e-200 -1.16625971979822 0.73 0.901 2.49861583687979e-196 3 "LSP1"
"3977" 3.19101924511407e-200 0.851006621002682 0.856 0.727 3.96356500435619e-196 3 "PTGES3"
"3978" 4.58033760624303e-200 0.978331246847115 0.545 0.265 5.68923734071447e-196 3 "CCT3"
"3979" 2.0778744252222e-199 0.828675489755843 0.49 0.323 2.5809278235685e-195 3 "ASF1A"
"3980" 4.35499825166047e-199 -1.05507787730475 0.047 0.468 5.40934332838747e-195 3 "SVIL"
"3981" 8.0302897784906e-199 1.03792994900846 0.604 0.307 9.97442293386318e-195 3 "SNRPF"
"3982" 1.23440204933765e-198 0.955936660523424 0.882 0.66 1.53325078548229e-194 3 "HMGB1"
"3983" 6.11946919822266e-198 0.869927342524552 0.539 0.326 7.60099269111236e-194 3 "TOMM22"
"3984" 7.28153942614253e-198 -2.12487448476493 0.11 0.549 9.04440012121164e-194 3 "SERPINB3"
"3985" 1.82079880392733e-197 0.939325192176521 0.503 0.318 2.26161419435813e-193 3 "NVL"
"3986" 3.14777946703007e-197 0.893999918331497 0.543 0.33 3.90985687599804e-193 3 "DNAJC7"
"3987" 6.76218375608188e-197 -1.1072508514306 0.049 0.472 8.3993084434293e-193 3 "GPR27"
"3988" 7.56384549451853e-196 1.15166353534113 0.531 0.156 9.39505248874146e-192 3 "CD99"
"3989" 3.48299605455276e-195 -1.03713155752935 0.559 0.892 4.32622939935998e-191 3 "OCIAD2"
"3990" 4.54529130693026e-194 -1.11616196848287 0.061 0.485 5.64570633233808e-190 3 "MEGF9"
"3991" 5.95314784520176e-194 0.976725713297977 0.451 0.159 7.39440493852511e-190 3 "C11ORF98"
"3992" 4.36429053690255e-193 0.904497347238334 0.601 0.381 5.42088527588666e-189 3 "EIF3D"
"3993" 1.22739115716665e-192 0.869748658322162 0.605 0.434 1.52454255631669e-188 3 "G3BP1"
"3994" 6.23026017842209e-192 0.868225734643759 0.55 0.386 7.73860616761808e-188 3 "CDC5L"
"3995" 1.48633301644288e-191 -0.973583297127294 0.318 0.765 1.8461742397237e-187 3 "ATP6AP2"
"3996" 1.72665738762797e-191 0.882186242781541 0.313 0.071 2.1446811411727e-187 3 "THEM6"
"3997" 5.30419506530682e-191 0.839030725428757 0.287 0.056 6.58834069061761e-187 3 "ZNRF1"
"3998" 1.91727449008537e-190 0.871387896130667 0.475 0.273 2.38144664413504e-186 3 "DPM2"
"3999" 2.01051196226783e-190 -1.03470278890657 0.082 0.517 2.49725690833287e-186 3 "MYO1F"
"4000" 3.8656682661825e-190 -1.03592792131681 0.09 0.527 4.80154655342528e-186 3 "TKT"
"4001" 4.67884404411118e-190 0.961414929932284 0.525 0.256 5.8115921871905e-186 3 "FAM89B"
"4002" 1.35093541774574e-189 1.00940350669659 0.5 0.225 1.67799688238198e-185 3 "DDX24"
"4003" 2.79540980958008e-189 0.937369218565806 0.646 0.413 3.47217852447941e-185 3 "DDX21"
"4004" 3.04286137572575e-189 1.02099352790569 0.497 0.23 3.77953811478895e-185 3 "PDCD5"
"4005" 8.26104734524583e-189 -1.09242748278708 0.135 0.585 1.02610469075298e-184 3 "GMIP"
"4006" 8.14390816897733e-188 0.932825873370453 0.612 0.366 1.01155483366867e-183 3 "TSPAN3"
"4007" 1.74433868110154e-187 -2.36790205912509 0.078 0.498 2.16664307579622e-183 3 "MMP8"
"4008" 1.96701718145772e-187 0.796394536720589 0.959 0.941 2.44323204108864e-183 3 "DDX5"
"4009" 2.07436576036785e-187 -1.03520258700381 0.059 0.476 2.57656971095291e-183 3 "SERINC2"
"4010" 2.40316958256795e-187 -0.967674542313322 0.321 0.764 2.98497693850765e-183 3 "RNF130"
"4011" 2.96968480087568e-187 0.83875587183197 0.3 0.035 3.68864549116769e-183 3 "RFTN1"
"4012" 8.81816868967986e-187 0.824857324577082 0.548 0.379 1.09530473294513e-182 3 "UQCRH"
"4013" 1.71904888786674e-186 -0.989117387018449 0.152 0.602 2.13523062361927e-182 3 "MSRA"
"4014" 5.52464264362343e-186 0.872949529118421 0.324 0.073 6.86215862764466e-182 3 "URI1"
"4015" 6.70273354616195e-185 -1.05927792848262 0.053 0.464 8.32546533768775e-181 3 "TFPI2"
"4016" 7.09142817309264e-184 0.998100808801666 0.425 0.133 8.80826293379837e-180 3 "NIFK"
"4017" 5.42751717242993e-183 0.756320408888658 0.527 0.418 6.74151907987521e-179 3 "SCAND1"
"4018" 6.31850413401669e-183 0.858227212668923 0.888 0.672 7.84821398486213e-179 3 "PPIB"
"4019" 3.92073377193499e-182 0.92169985059685 0.446 0.224 4.86994341812045e-178 3 "TIMM10"
"4020" 4.52325500945909e-182 -0.973053134276444 0.054 0.457 5.61833504724914e-178 3 "BMX"
"4021" 3.6526539321401e-181 0.995014574542715 0.476 0.185 4.53696144911122e-177 3 "HSPA9"
"4022" 7.29128811208097e-181 0.931967736499145 0.481 0.252 9.05650896401577e-177 3 "PPIG"
"4023" 6.14436226132516e-180 0.801171463391275 0.753 0.655 7.63191236479198e-176 3 "PNRC2"
"4024" 3.63363617718965e-179 0.810249387580171 0.34 0.133 4.51333949568726e-175 3 "CCND2"
"4025" 1.68793057181066e-178 0.972844461812146 0.467 0.155 2.09657856324603e-174 3 "C1QBP"
"4026" 1.71397442898513e-178 0.804356325733552 0.378 0.198 2.12892763824243e-174 3 "MRPL1"
"4027" 1.23957992018187e-177 0.822567510128554 0.555 0.377 1.5396822188579e-173 3 "UBXN1"
"4028" 2.64615648939958e-177 0.753091590549485 0.986 0.918 3.28679097548322e-173 3 "CFL1"
"4029" 3.77535220461934e-177 -1.08370698529148 0.108 0.535 4.68936497335769e-173 3 "BID"
"4030" 3.88610924510601e-177 0.822546112093384 0.284 0.059 4.82693629334618e-173 3 "EXOSC6"
"4031" 5.57115649294184e-177 0.760986793169227 0.36 0.2 6.91993347988306e-173 3 "SUMO3"
"4032" 1.83557767777809e-176 0.885171036095687 0.494 0.273 2.27997103356816e-172 3 "MRPL10"
"4033" 4.79492855732781e-176 0.898793203586167 0.602 0.406 5.95578076105687e-172 3 "DNAJC8"
"4034" 5.47436763645639e-176 -0.970147293070228 0.069 0.476 6.79971204124248e-172 3 "DHRS9"
"4035" 7.15715584798403e-176 -0.989208177561287 0.112 0.54 8.88990327878096e-172 3 "GTF2IRD1"
"4036" 1.54674533507429e-175 -0.98072411901545 0.296 0.731 1.92121238069578e-171 3 "R3HDM4"
"4037" 5.13323077677263e-175 0.758623311109245 0.9 0.791 6.37598594782928e-171 3 "SNRPD2"
"4038" 5.40445762375067e-175 0.828322012235408 0.526 0.339 6.71287681446071e-171 3 "RPS19BP1"
"4039" 6.24307415096863e-175 -1.93956713940255 0.108 0.521 7.75452240291813e-171 3 "BCL2A1"
"4040" 1.17967413896064e-174 0.863357050192249 0.438 0.215 1.46527324800302e-170 3 "MRPL50"
"4041" 2.10757511419556e-174 0.787706532449299 0.653 0.56 2.6178190493423e-170 3 "BIN2"
"4042" 5.87265649448986e-174 0.813134350374773 0.473 0.274 7.29442663180585e-170 3 "EIF3E"
"4043" 6.8403484279491e-174 0.892604084537068 0.684 0.45 8.49639678235558e-170 3 "EIF3I"
"4044" 9.02574658626763e-174 -3.64482666527265 0.144 0.551 1.1210879834803e-169 3 "CFD"
"4045" 1.55805441663459e-173 0.996779474808896 0.583 0.268 1.93525939090182e-169 3 "RPL22L1"
"4046" 1.82209301218927e-173 -1.05874881686813 0.295 0.723 2.26322173044029e-169 3 "MSRB2"
"4047" 2.16663452217719e-173 -0.98401873110076 0.166 0.602 2.69117673999629e-169 3 "CTBS"
"4048" 4.76138383101906e-173 -1.07150182346099 0.041 0.422 5.91411485650878e-169 3 "LRRC25"
"4049" 1.08626128326813e-171 0.798515867422973 0.619 0.445 1.34924513994735e-167 3 "WDR83OS"
"4050" 1.25575681216955e-171 0.902930937917881 0.599 0.385 1.5597755363958e-167 3 "DAD1"
"4051" 2.71114485388691e-170 0.8725498450468 0.341 0.086 3.36751302301293e-166 3 "ARL2"
"4052" 8.07124254809228e-170 -1.01622700889637 0.378 0.786 1.00252903689854e-165 3 "SDCBP"
"4053" 8.08419507729619e-170 -0.995608439130693 0.328 0.746 1.00413787055096e-165 3 "NCF4"
"4054" 3.10103667360797e-169 -1.22202150343385 0.048 0.431 3.85179765228846e-165 3 "CSF3R"
"4055" 7.14524978286804e-168 0.863481480782537 0.4 0.155 8.87511475530039e-164 3 "MRPS26"
"4056" 1.40181431398261e-167 0.806654426809512 0.713 0.569 1.74119355939779e-163 3 "PARK7"
"4057" 1.63578911448776e-167 0.767881332526279 0.365 0.197 2.03181365910524e-163 3 "UQCRFS1"
"4058" 1.65431919184195e-167 0.7281202173244 0.436 0.281 2.05482986818689e-163 3 "BOLA3"
"4059" 1.0866952701415e-166 -0.983748415323507 0.281 0.706 1.34978419504275e-162 3 "LASP1"
"4060" 3.57483862052985e-166 0.861099186755673 0.541 0.319 4.44030705056013e-162 3 "NME1"
"4061" 5.57724881453608e-166 0.73683237006207 0.381 0.233 6.92750075253527e-162 3 "CHCHD1"
"4062" 5.71023796300239e-166 -0.868525149840526 0.287 0.713 7.09268657384527e-162 3 "PKN1"
"4063" 1.28828621046294e-165 0.945361410521504 0.451 0.203 1.60018030201602e-161 3 "DDX18"
"4064" 6.41164694084001e-165 0.905142162190802 0.349 0.099 7.96390666521738e-161 3 "GRAP"
"4065" 2.13074728102791e-164 0.778658703856816 0.678 0.562 2.64660119776477e-160 3 "SRRM2"
"4066" 2.79912518113941e-164 -0.873239998862691 0.076 0.473 3.47679338749326e-160 3 "EPHX1"
"4067" 3.41026829124879e-164 0.933542412225025 0.752 0.455 4.23589424456012e-160 3 "RAN"
"4068" 3.44464993022584e-164 -1.46351978400492 0.458 0.823 4.27859967833352e-160 3 "AP1S2"
"4069" 4.01607440156723e-164 0.78506531434488 0.264 0.052 4.98836601418665e-160 3 "LYSMD2"
"4070" 4.54468990040428e-164 0.825963006851956 0.667 0.484 5.64495932529216e-160 3 "NDUFB10"
"4071" 5.87570676443034e-164 -1.09297753506961 0.062 0.446 7.29821537209892e-160 3 "CLU"
"4072" 8.61773128296556e-163 0.940826539731191 0.571 0.284 1.07040840265715e-158 3 "SERBP1"
"4073" 1.56232523396904e-162 -1.10592291299475 0.097 0.498 1.94056417311295e-158 3 "EVI2A"
"4074" 2.31690277805455e-162 0.83351901461068 0.391 0.199 2.87782494062156e-158 3 "ALKBH7"
"4075" 2.34108154667064e-162 -0.924096584851449 0.741 0.917 2.90785738911961e-158 3 "ATOX1"
"4076" 1.55056081361168e-161 0.879575106647373 0.395 0.158 1.92595158658707e-157 3 "MRPL41"
"4077" 4.15281328576468e-161 -1.06121202603828 0.043 0.409 5.1582093822483e-157 3 "TMEM220"
"4078" 9.44180450015509e-161 0.85207164451339 0.644 0.444 1.17276653696426e-156 3 "SNU13"
"4079" 9.60932478129182e-161 0.813265276149025 0.462 0.306 1.19357423108426e-156 3 "OCEL1"
"4080" 1.17202092458165e-160 0.695699794753099 0.978 0.913 1.45576719042286e-156 3 "RBM3"
"4081" 1.33984217777607e-160 -1.1148280788657 0.052 0.423 1.66421796901566e-156 3 "FPR1"
"4082" 1.85820318993554e-160 -1.55454884989717 0.097 0.488 2.30807418221894e-156 3 "PLBD1"
"4083" 2.68100849217908e-160 0.875518626859356 0.569 0.342 3.33008064813564e-156 3 "RPL7L1"
"4084" 2.97499683066139e-160 -0.89793992836719 0.129 0.54 3.69524356336451e-156 3 "TVP23A"
"4085" 3.00718977584994e-160 0.697226916083711 0.271 0.08 3.7352304205832e-156 3 "MRPS5"
"4086" 1.2483473510762e-159 -0.893397719401497 0.059 0.434 1.55057224477174e-155 3 "FAM101B"
"4087" 4.92184131847626e-159 0.965040393757962 0.497 0.204 6.11341910167936e-155 3 "LSM7"
"4088" 4.99838701401831e-159 0.950964902471789 0.46 0.158 6.20849651011214e-155 3 "RNASEH2C"
"4089" 6.10897365156906e-159 0.823707881964534 0.688 0.513 7.58795617261394e-155 3 "CCT2"
"4090" 1.67329322572051e-158 -1.07121393639192 0.344 0.748 2.07839751566744e-154 3 "SELL"
"4091" 8.56337737118194e-158 0.752669885836884 0.561 0.381 1.06365710327451e-153 3 "IMP3"
"4092" 1.3740025434219e-157 -1.03493036030094 0.06 0.433 1.70664855918434e-153 3 "HEMGN"
"4093" 1.39993472966862e-157 0.752863182144657 0.519 0.384 1.73885892772139e-153 3 "CHMP4A"
"4094" 1.93075251507509e-157 -0.84007048426303 0.044 0.405 2.39818769897477e-153 3 "GNG10"
"4095" 3.64953862736089e-157 0.793203943599596 0.453 0.279 4.53309192904496e-153 3 "SLC3A2"
"4096" 1.72833905241585e-156 0.834364138487466 0.402 0.156 2.14676993700573e-152 3 "MAGOHB"
"4097" 2.2413290619191e-156 0.843483844645824 0.455 0.261 2.78395482780971e-152 3 "PIGBOS1"
"4098" 4.68539859942747e-156 0.709547261619925 0.407 0.251 5.81973360034886e-152 3 "PIN1"
"4099" 7.10687098402495e-156 -0.959055313123572 0.048 0.407 8.8274444492574e-152 3 "C15ORF48"
"4100" 1.39540769733823e-155 0.92941250374805 0.42 0.155 1.73323590086382e-151 3 "NOL7"
"4101" 1.51005951336613e-155 0.749077539246538 0.445 0.286 1.87564492155207e-151 3 "EIF4E"
"4102" 1.91850128659645e-155 -0.916629793717458 0.376 0.77 2.38297044808145e-151 3 "TPM4"
"4103" 2.18390043871661e-154 0.698843677634681 0.28 0.131 2.71262273492991e-150 3 "PCYOX1"
"4104" 1.91836172725464e-153 0.765207220012369 0.438 0.289 2.38279710142298e-149 3 "MRPS33"
"4105" 2.59431113302521e-152 0.772489569666822 0.717 0.613 3.22239385833061e-148 3 "CCNI"
"4106" 5.44611285511903e-151 -1.21688664932689 0.732 0.891 6.76461677734334e-147 3 "LST1"
"4107" 6.66669019197525e-151 0.764644381056244 0.709 0.558 8.28069588745246e-147 3 "HNRNPD"
